cafe_name,review_content,review_stars
Landwer's caffe,"This was the best Pizza and Ravioli I have ever eaten. I would highly recommend the pesto and goat cheese pizza or the tomato-basil ravioli. I visited Rome, Italy two years ago and I don't remember eating anything as tasty as these two dishes. Also, the two waitresses were friendly, kind, and spoke English very well! The atmosphere was laid...
More ",5
Landwer's caffe,"A good alternative to the always busy Benedict, down the street. Food and coffee is just as good, without the wait. Nice decor and more room to move around then Benedict.",4
Landwer's caffe,"We went there with the family after an early evening children's concert. Of course it was mobbed by others with the same idea. So the service was slow, to put it mildly. One of ordered a Sicilian pasta. It came out very colorful, with an interesting shaped pasta, but was unbelievably totally tasteless - not bad, tasteless. The joint pizza...
More ",1
Landwer's caffe,"I was staying at a small nearby hotel so ate several meals at this restaurant. The food is outstanding and every meal I ordered was delicious. I ate breakfast there twice, lunch once, dinner once. Some of the staff are very friendly, and a few of them flat out ignore you and drop the food you ordered on your table...
More ",4
Landwer's caffe,"I recommend this branch. Cozy bustling cafe even on a Friday evening. Choices for vegan, carnivores, and omnivore. Good beer as well. I went for the shish kebab and the village salad. The latter was a fantastic, I made notes of all the vegs that I hope i can to put together myself. A delightful caffe. It needs a bit...
More ",4
Landwer's caffe,"The Landwer's we went to was on Alenby street, if I remember right. The inside of the place was a throwback to the days of the British occupation in the 1940's. I am not sure if the bathroom was updated since that time! The coffee, once we got it was good, the pancakes were decent, the prices are typical for...
More ",3
Landwer's caffe,the food was really bad the service was medium some friendly faces but amateur service we will not come back,2
Landwer's caffe,"I was with my girl and she show me this place was nice and frindaly, from the staff to the management. I recommend this restaurant 100%",5
Landwer's caffe,"This review relates to the Gan Meir branch only. I'll make it short - it was bad. We were 4 friends there, except for the nice location this place has nothing good to offer. The service was so amateurish, the waiters passed near our table back and forth and couldn't bother clearing our table which was full of empty plates...
More ",2
Landwer's caffe,"We visited this Cafe in the past time and again - however , they did not succeed to keep quality , waitresses are poorly dressed , wine is poor quality , food is below medium quality !! Unfortunately , we shall have to eliminate it from our list !",2
Landwer's caffe,"The location at Tel Aviv's old port is very nice, the restaurant as such is very cosy. The food could improve. Especially the salmon salade tasting like a wok is a no go.",3
Landwer's caffe,"The Restaurant Landwer's coffee located at the Tel Aviv Port, the Staff are nice but Service slow Food was not so good that i expect not thing impress !!",2
Landwer's caffe,"I happened upon this restaurant during a recent trip to Tel Aviv. I couldn't decide what I wanted to eat, and this place had plenty of variety. I ended up taking the server's suggestion which was spot on. I had the Sinia (?) Kebab dish and it was wonderful! Quite filling. Great location on the water.",5
Landwer's caffe,"An Israeli friend suggested this restaurant because it was in a great location at the port of Tel Aviv and had a great selection of food at a reasonable price. One guest had a waffle with ice cream as dinner while two other had salads with salmon. I chose grilled chicken and one other guest had th roast beef. Everything...
More ",5
Landwer's caffe,great location and a very fresh menu! we ate twice to enjoy the grilled chicken sandwich and the herb egg sandwich. True the service isnt fabulous and they messed up our take-out order... but still very good. Like everywhere in Tel Aviv! No bad meals!,4
Landwer's caffe,"Food was sort of OK, nothing special. Service amateurish. Then they started taking away all the tables and chairs before we had finished eating!!",2
Landwer's caffe,Lentil half breakfast sandwich was amazing. And the coffee was extremely satisfying . Go here for a quick coffee break or for a relaxing lunch!,5
Landwer's caffe,"We love Landwer's cafe. The location on the edge of Meir's garden is awesome, and it's very kids and dog friendly. There's a yummy kids menu plus kids can run around and play safely while parents sit and chill, and every Saturday morning there's Shaat Sipur for the kids at 10:30. Breakfast is good, prices OK, but the service has...
More ",4
Landwer's caffe,"The food was great. I highly recommend the kabab sinia or the shawarma, both are local cuisine and are amazing. The kids burger and pizza are a little small and the kids meal doesn't include a drink. Service was slow and it took a long time until we saw our waiter and until we could order. Once we ordered it...
More ",4
Landwer's caffe,"Just sitting in the port is an experience. Lots of people watching, near the bustling market, overlooking the port. Both the service and food was up to the Landwer's standard, in both cases good. We received what we had ordered, extra requests and portions were delivered with a smile. A different way to have breakfast on a sunny Friday morning.",4
Landwer's caffe,"a neglected place, crowded and noisy. bad staff all young unskilled. waited 15 minutes for water. found a germ in a pasta dish! . ichhhhh it was in 7.7 2016 evening. toilets are rotten , black sink ichhhhs very doll food mainly not fresh.",2
Landwer's caffe,"this report is about Landwer caffe next to ""Gordon pool"" the location is great!! service: after 25-50 min. two of us got there orders (not completed - bread arrived 10 min. later) after 5 min. more we heard a big noise and realize that our missing orders had an accident and crashed on the floor. lots of explanation.... after 5...
More ",2
Landwer's caffe,"Although in a good location overlooking the new port of Tel Aviv, the service was slow and the food very average.",3
Landwer's caffe,"We came here to meet a friend and its a lovely location to meet up. There's a park where kids can play so you have your hands free, but you can still keep your eyes on them. Th food is served quickly and efficiently, the service was pleasant and understanding and the quality is excellent. Ideal for a quick snack...
More ",4
